scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,6987270,-3115244.658305345,2852718.3899764773,NA,NA,35,NA,0,-10855168.947369618,3145185.7820752957
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,6987271,-3113240.6409898577,2852718.3899764773,NA,NA,35,NA,0,-10852451.351686625,3145027.387985478
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,6987274,-3107228.589043395,2852718.3899764773,NA,NA,35,NA,0,-10844307.187344762,3144553.432039561
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,6998116,-3119252.6929363203,2848710.355345502,NA,NA,35,NA,0,-10863172.914265258,3140382.1003116663
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,6998121,-3109232.6063588825,2848710.355345502,NA,NA,35,NA,0,-10849589.084062453,3139592.5023032115
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7003539,-3121256.7102518077,2846706.3380300147,NA,NA,35,NA,0,-10867173.906294174,3137981.2916727783
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7003544,-3111236.62367437,2846706.3380300147,NA,NA,15,NA,0,-10853584.95904053,3137191.858316129
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7036083,-3121256.7102518077,2834682.2341370895,NA,NA,35,NA,0,-10874826.735970505,3122645.289121558
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7036084,-3119252.6929363203,2834682.2341370895,NA,NA,35,NA,0,-10872108.559390303,3122488.4118321748
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7036085,-3117248.6756208325,2834682.2341370895,NA,NA,35,NA,0,-10869391.819882942,3122331.7366636638
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7041507,-3121256.7102518077,2832678.2168216016,NA,NA,35,NA,0,-10876097.788127666,3120092.6136609316
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7041508,-3119252.6929363203,2832678.2168216016,NA,NA,35,NA,0,-10873380.024570523,3119935.9710225104
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7046931,-3121256.7102518077,2830674.1995061142,NA,NA,35,NA,0,-10877367.580062596,3117540.8836010806
2019-08-16T11:25:44Z,2019-08-16T11:00:00Z,7046932,-3119252.6929363203,2830674.1995061142,NA,NA,35,NA,0,-10874650.228660919,3117384.4751518434
