scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,2144255,-1878765.9746495322,4642305.852706851,NA,NA,13,93.24021911621094,0,-7175837.138368994,5906949.6058326205
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,2789438,-2425862.701777631,4403827.792163834,NA,NA,15,NA,0,-8311438.726035214,5494329.846704701
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,3309968,-2774561.714672463,4211442.12987703,NA,NA,10,231.2800750732422,0,-9093612.012784367,5182781.249326179
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,3749390,-2618248.364064435,4049116.7273225393,NA,NA,10,106.15489959716797,0,-9089697.119210336,4848664.824842316
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4205512,-1604215.6024277392,3880779.2728215856,NA,NA,35,NA,0,-8100699.355655788,4466410.2952772835
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4286435,-2479971.169295795,3850719.0130892727,NA,NA,15,NA,0,-9154480.802819131,4496410.580124049
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4389301,-2860734.459238427,3812642.684095009,NA,NA,10,140.98785400390625,0,-9700846.769376485,4486291.442261909
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4421922,-2706425.1259458866,3800618.580202084,NA,NA,15,NA,0,-9503711.16285973,4444686.575289133
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4444543,-852709.1091199117,3792602.510940134,NA,NA,35,NA,0,-7407182.316607022,4299521.957250728
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4557733,-2283577.4723780155,3750518.147314896,NA,NA,15,NA,0,-9028436.606226055,4319038.398525614
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4633448,-2726465.2991007622,3722461.90489807,NA,NA,15,NA,0,-9614635.072607739,4323779.407671649
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,4829156,-1836681.611024294,3650317.2815405186,NA,NA,10,53.95332336425781,0,-8623155.3089122,4135425.061689098
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5040227,-2768549.6627260004,3572160.6062365044,NA,NA,15,NA,0,-9822126.494334431,4099795.0502396473
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5051015,-2888790.701655253,3568152.5716055296,NA,NA,15,NA,0,-9987095.154037409,4107903.5343085127
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5078562,-2033075.3079420729,3558132.485028092,NA,NA,30,105.24222564697266,0,-8941029.327160224,4015150.1357488525
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5083986,-2033075.3079420729,3556128.4677126044,NA,NA,32,NA,0,-8943061.146163918,4012286.2288868534
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5083987,-2031071.2906265855,3556128.4677126044,NA,NA,33,224.85964965820312,0,-8940774.770369792,4012152.900617159
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5376902,-1992994.961632322,3447911.5326762768,NA,NA,30,50.85254669189453,0,-9004062.273294711,3857382.2187940786
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5387030,-3435887.4287833516,3443903.498045302,NA,NA,34,259.5335998535156,0,-10912856.605582856,3999517.3717518765
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5452366,-2938891.1345424415,3419855.2902594516,NA,NA,15,NA,0,-10190231.206643887,3895713.0510445395
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5484886,-2986987.5501141427,3407831.1863665264,NA,NA,35,NA,0,-10266517.652489325,3883782.0229737703
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5523894,-902809.5420070998,3393803.0651581134,NA,NA,15,NA,0,-7882289.43455149,3740248.264379897
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,5686589,-952909.974894288,3333682.545693487,NA,NA,35,NA,0,-7990576.947976782,3661299.2316171834
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,6189821,-3357730.7534793373,3147308.935353146,NA,NA,30,104.3683090209961,0,-11003670.91502239,3559470.827120697
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,6195245,-3357730.7534793373,3145304.918037658,NA,NA,30,76.546875,0,-11005062.333530933,3556702.152964606
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,6195345,-3157329.0219305833,3145304.918037658,NA,NA,30,86.28398132324219,0,-10712568.504023422,3534593.1887765895
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,6846501,-2604220.242856022,2904822.8401791533,NA,NA,15,NA,0,-10165559.430308495,3176184.548629615
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,7697864,-3015043.792530968,2590192.1216476094,NA,NA,30,55.28346633911133,0,-10880891.305771684,2810985.281640024
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,8110454,-2281573.455062528,2437886.805670556,NA,NA,35,NA,0,-10076811.791930478,2594654.4560191273
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,8544382,-2265541.3165386277,2277565.420431553,NA,NA,33,72.99401092529297,0,-10143585.422003625,2408656.7134468583
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,9076378,-1375757.6284621595,2081171.723513774,NA,NA,30,52.88963317871094,0,-9271844.60473531,2166882.1448097746
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,9141490,-1327661.2128904583,2057123.5157279233,NA,NA,32,NA,0,-9232626.918063723,2139528.5864503123
2019-08-15T21:05:43Z,2019-08-15T21:00:00Z,9244505,-1409825.9228254477,2019047.1867336603,NA,NA,10,27.750761032104492,0,-9335970.62685405,2098728.2015187084
