scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,2476179,245492.37976726145,4520060.796462111,NA,NA,15,NA,0,-5151401.833513099,5506603.072421733
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,2633926,1149304.1890521422,4461944.294312973,NA,NA,15,NA,0,-4235745.643044413,5434072.4258794
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,2665157,-1481970.5461829994,4449920.190420047,NA,NA,30,56.71759033203125,0,-7114770.859122188,5439949.672329675
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,6721972,-2157324.3815023005,2950915.2384353667,NA,NA,34,28.358184814453125,0,-9607130.723464139,3210595.5946913273
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,8305708,-2301613.6282174033,2365742.182313005,NA,NA,32,NA,0,-10138920.749447733,2511433.6233577714
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,10475624,-1668344.1565233404,1564135.2561179884,NA,NA,34,25.016681671142578,0,-9785980.067438219,1609901.065954861
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,10497334,-1640287.9141065148,1556119.1868560384,NA,NA,33,32.69930648803711,0,-9758800.815406421,1600991.7521011322
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,11236076,520042.7519890545,1283572.8319497327,NA,NA,32,NA,0,-7642442.912678552,1305854.3407751636
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,11718645,185371.86030263454,1105215.2908713417,NA,NA,10,36.53807830810547,0,-8025185.872464432,1120550.2832219515
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,11827655,1247501.037511032,1065134.9445615904,NA,NA,30,51.8220329284668,0,-6956264.758934754,1083067.4356297941
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,11854767,1231468.8989871312,1055114.8579841526,NA,NA,30,182.6047821044922,0,-6975222.677999061,1072623.5194409722
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,11854768,1233472.9163026186,1055114.8579841526,NA,NA,30,68.15863037109375,0,-6973148.286909897,1072635.8916439828
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,11854770,1237480.9509335943,1055114.8579841526,NA,NA,30,63.56758117675781,0,-6968998.83616113,1072660.7008329139
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,14734149,-295592.29541437514,-9018.336539731361,NA,NA,34,24.8237361907959,0,-8635051.523765728,-9070.70880493517
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,14912986,-606214.9793149438,-75150.9079508204,NA,NA,15,NA,0,-8946052.708945455,-75636.7021537259
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,15549555,3323662.9763561245,-309620.9338628622,NA,NA,30,37.05548095703125,0,-4714305.129272044,-320274.65467099316
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,15549567,3347711.184141975,-309620.9338628622,NA,NA,15,NA,0,-4682792.390011531,-320423.1259352435
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,15771906,3257530.4049450345,-391785.6437978521,NA,NA,12,NA,0,-4792819.961668597,-404935.11078015604
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,15782501,2750514.024126687,-395793.67842882685,NA,NA,35,NA,0,-5418614.580160754,-405701.15259191504
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,16276151,2882779.166948865,-578159.2541381931,NA,NA,35,NA,0,-5238538.431533242,-594560.3121114043
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,16379373,3215446.041319797,-616235.583132456,NA,NA,35,NA,0,-4818092.424358406,-637495.676848111
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,16438573,2285582.0069335783,-638279.7736028191,NA,NA,30,80.08301544189453,0,-5924514.722693858,-651513.1555626323
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,16443997,2285582.0069335783,-640283.7909183064,NA,NA,30,84.90245819091797,0,-5924217.662642265,-653570.3966573823
2019-08-02T13:55:35Z,2019-08-02T14:00:00Z,16449418,2279569.954987115,-642287.8082337948,NA,NA,30,50.5399055480957,0,-5930657.67876172,-655583.0162819179
