scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4644341,-2636284.519903823,3718453.870267095,NA,NA,35,NA,0,-9501043.464986596,4306625.593381929
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4644342,-2634280.5025883354,3718453.870267095,NA,NA,35,NA,0,-9498457.700396001,4306391.514996757
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4644343,-2632276.4852728476,3718453.870267095,NA,NA,35,NA,0,-9495873.284093423,4306157.786213446
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4649767,-2632276.4852728476,3716449.8529516077,NA,NA,35,NA,0,-9498007.96986928,4303060.052746961
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4655189,-2636284.519903823,3714445.83563612,NA,NA,35,NA,0,-9505308.464648588,4300430.423543122
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4655190,-2634280.5025883354,3714445.83563612,NA,NA,35,NA,0,-9502723.71125754,4300197.244927471
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4790800,-2614240.32943346,3664345.402748931,NA,NA,15,NA,0,-9529609.812630108,4221254.680362783
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,4790801,-2612236.3121179724,3664345.402748931,NA,NA,15,NA,0,-9527051.295910519,4221035.823970026
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5425879,-1670348.1738388282,3429875.3768368894,NA,NA,30,32.482975006103516,0,-8662988.64905593,3815399.496893688
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5518076,-1692392.3643091908,3395807.082473601,NA,NA,30,128.7244873046875,0,-8719322.148305956,3769930.167445849
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5664513,-1714436.5547795538,3341698.6149554374,NA,NA,33,112.0874252319336,0,-8793431.135663573,3697786.242072578
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5669937,-1714436.5547795538,3339694.59763995,NA,NA,33,100.0054702758789,0,-8795254.585008677,3695092.826735075
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5713650,-1071146.9965080535,3323662.4591160496,NA,NA,35,NA,0,-8123157.037261025,3650951.6490162374
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5789501,-1241488.468324494,3295606.216699224,NA,NA,35,NA,0,-8327501.670542915,3618679.314718092
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5789661,-920845.6978464881,3295606.216699224,NA,NA,35,NA,0,-7991863.9952933425,3610358.6723229773
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5903392,-1267540.6934258323,3253521.8530739853,NA,NA,34,31.558849334716797,0,-8392311.92024269,3564177.2209289293
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,5973440,-2197404.7278120513,3227469.6279726475,NA,NA,30,44.07981872558594,0,-9435786.648752235,3570120.596566442
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,6310477,-696395.7585118832,3103220.55441242,NA,NA,33,48.8691520690918,0,-7924891.969346619,3358559.5798139437
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,8007066,-2946907.203804392,2475963.1346648196,NA,NA,15,NA,0,-10856441.101002838,2669317.829202185
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,8007067,-2944903.186488904,2475963.1346648196,NA,NA,15,NA,0,-10853884.918395745,2669208.68563131
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,8012490,-2946907.203804392,2473959.117349332,NA,NA,15,NA,0,-10857522.830231082,2666924.5716681685
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,8176399,-564130.6156897051,2413838.5978847058,NA,NA,34,37.350894927978516,0,-8263649.869691331,2531380.9505405226
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,9531753,-1858725.801494657,1912834.2690128204,NA,NA,35,NA,0,-9860422.720684562,1989792.848842219
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,9548028,-1852713.7495481945,1906822.2170663578,NA,NA,35,NA,0,-9856397.83343405,1983081.1047380955
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10310819,5023069.659889558,1626259.7928981022,NA,NA,35,NA,0,-863240.5794986455,1843611.7608032855
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10310820,5025073.677205047,1626259.7928981022,NA,NA,35,NA,0,-854114.7106780406,1844014.0689514445
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10310821,5027077.694520535,1626259.7928981022,NA,NA,35,NA,0,-844930.5944072703,1844419.2098650776
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10310822,5029081.711836021,1626259.7928981022,NA,NA,35,NA,0,-835687.1139908746,1844827.2370216318
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10316242,5021065.642574072,1624255.7755826148,NA,NA,35,NA,0,-875046.2197935604,1840744.828083617
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10316243,5023069.659889558,1624255.7755826148,NA,NA,35,NA,0,-865994.7085235894,1841142.9830712243
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10316244,5025073.677205047,1624255.7755826148,NA,NA,35,NA,0,-856886.3606156395,1841543.8995010084
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10316245,5027077.694520535,1624255.7755826148,NA,NA,35,NA,0,-847720.1042116489,1841947.6286407155
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10321666,5021065.642574072,1622251.758267127,NA,NA,35,NA,0,-877774.2842384673,1838278.455809455
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10321667,5023069.659889558,1622251.758267127,NA,NA,35,NA,0,-868739.8425043476,1838675.246902465
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10321668,5025073.677205047,1622251.758267127,NA,NA,35,NA,0,-859648.8890849568,1839074.780163763
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10321669,5027077.694520535,1622251.758267127,NA,NA,35,NA,0,-850500.3623804839,1839477.1063031608
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10327089,5019061.625258584,1620247.7409516396,NA,NA,35,NA,0,-889455.8521651573,1835420.350945215
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10327090,5021065.642574072,1620247.7409516396,NA,NA,35,NA,0,-880493.5289269816,1835813.1119372295
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10327091,5023069.659889558,1620247.7409516396,NA,NA,35,NA,0,-871476.0352548118,1836208.5473801119
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10327092,5025073.677205047,1620247.7409516396,NA,NA,35,NA,0,-862402.3513155052,1836606.7059291305
2019-08-08T15:25:40Z,2019-08-08T15:00:00Z,10337908,4960945.123109445,1616239.7063206644,NA,NA,35,NA,0,-1133688.638530624,1820156.6904334254
