scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,2648733,-1786581.1781371054,4455932.24236651,NA,NA,15,NA,0,-7441675.323192812,5487915.259479189
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,3147420,-2429870.736408606,4271562.649341656,NA,NA,33,947.9102783203125,0,-8528688.937064152,5226803.768332837
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,3152844,-2429870.736408606,4269558.6320261685,NA,NA,33,974.3468017578125,0,-8531751.457786575,5222912.495897372
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,4074754,-2770553.6800414883,3928875.688393287,NA,NA,10,106.43598175048828,0,-9444656.517237768,4665547.8196024215
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,4732133,-616235.0658923816,3686389.593219294,NA,NA,15,NA,0,-7283364.625058379,4139349.912519148
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,4856250,-1888786.06122697,3640297.194963081,NA,NA,35,NA,0,-8692221.733918745,4124148.2534042867
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5007928,-2277565.420431553,3584184.7101294296,NA,NA,33,154.07958984375,0,-9198720.015880894,4070644.0949428086
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5007929,-2275561.4031160655,3584184.7101294296,NA,NA,35,NA,0,-9196344.536184797,4070482.8424015483
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5013352,-2277565.420431553,3582180.692813942,NA,NA,33,522.63555908203125,0,-9200759.06881436,4067731.005848585
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5013353,-2275561.4031160655,3582180.692813942,NA,NA,33,350.8964538574219,0,-9198383.811419245,4067570.018348349
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5523499,-1694396.3816246786,3393803.0651581134,NA,NA,30,79.82807159423828,0,-8723391.598020194,3767298.56243911
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5534344,-1700408.4335711412,3389795.030527138,NA,NA,33,70.59667205810547,0,-8733717.690915931,3762131.837425373
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5643065,-1217440.2605386442,3349714.6842173873,NA,NA,30,49.14625549316406,0,-8252912.944672385,3689711.9067590935
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,5973653,-1770549.039613205,3227469.6279726475,NA,NA,30,70.27999114990234,0,-8955778.011805287,3548487.2837094013
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6005526,-3115244.658305345,3215445.5240797224,NA,NA,35,NA,0,-10600888.616425322,3626441.9252840434
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6010950,-3115244.658305345,3213441.5067642345,NA,NA,35,NA,0,-10602418.857308941,3623673.547850336
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6016374,-3115244.658305345,3211437.489448747,NA,NA,35,NA,0,-10603947.643132675,3620906.540789181
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6082212,-1612231.6716896892,3187389.2816628967,NA,NA,34,33.58213806152344,0,-8817279.215967575,3489672.6866337787
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6212487,-1413833.957456423,3139292.8660911955,NA,NA,30,93.4534683227539,0,-8644472.0222241,3420717.9755053422
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6250049,-2227464.9875443643,3125264.744882783,NA,NA,30,78.99495697021484,0,-9554395.525090976,3437347.8438346446
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6255435,-2303617.645532891,3123260.727567295,NA,NA,33,204.97410583496094,0,-9644504.864621,3439035.918491101
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6721934,-2233477.039490827,2950915.2384353667,NA,NA,30,38.696495056152344,0,-9694343.328522358,3214248.5835759663
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6721935,-2231473.0221753395,2950915.2384353667,NA,NA,35,NA,0,-9692036.987635896,3214150.2021155893
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6934232,-706415.845089321,2872758.563131353,NA,NA,10,82.90215301513672,0,-8112831.573305418,3073072.385664099
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,6939656,-706415.845089321,2870754.545815865,NA,NA,12,NA,0,-8114284.883329456,3070635.171397081
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,7052841,-2147304.2949248627,2828670.182190627,NA,NA,35,NA,0,-9682317.2271508,3057899.7373439036
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,7198816,-3095204.48515047,2774561.714672463,NA,NA,12,NA,0,-10877342.089494169,3044533.800941441
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,7198817,-3093200.467834982,2774561.714672463,NA,NA,12,NA,0,-10874653.88335653,3044386.2223018585
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,8105857,-624251.135154332,2439890.822986044,NA,NA,35,NA,0,-8309944.633092448,2561676.97108374
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,8957053,-1369745.576515697,2125260.1044544997,NA,NA,10,23.979957580566406,0,-9244748.247523077,2215770.521834927
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,9201120,-1395797.8016170347,2035079.3252575607,NA,NA,10,29.95379638671875,0,-9314024.56918033,2116199.7850405867
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,9348315,101203.13305215817,1980970.8577393969,NA,NA,15,NA,0,-7810888.777336759,2046591.7881081107
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,9434336,-1427862.0786648355,1948906.580691596,NA,NA,10,80.71895599365234,0,-9385697.104052411,2021915.4053979113
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,9439756,-1435878.1479267855,1946902.5633761087,NA,NA,10,27.016979217529297,0,-9394979.064296119,2019839.3486870076
2019-08-07T18:55:39Z,2019-08-07T19:00:00Z,10128742,-1159323.7583895046,1692392.3643091908,NA,NA,35,NA,0,-9208163.117728014,1740892.3633794922
