scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,2659787,-1373753.6111466722,4451924.207735535,NA,NA,30,99.2608871459961,0,-6993840.014608739,5433342.54608842
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4107755,-1854717.7668636818,3916851.5845003612,NA,NA,15,NA,0,-8333825.7962949565,4540601.11388986
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4140171,-2111231.983246087,3904827.480607436,NA,NA,15,NA,0,-8643140.369023712,4543761.571327011
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4302871,-2151312.329555838,3844706.96114281,NA,NA,15,NA,0,-8763004.44095572,4452482.607119087
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4302877,-2139288.2256629127,3844706.96114281,NA,NA,15,NA,0,-8748893.86808492,4451377.55629417
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4318894,-2650312.641112236,3838694.9091963475,NA,NA,33,96.463958740234375,0,-9386961.789421134,4498461.898837366
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4573770,-2754521.541517588,3744506.095368433,NA,NA,12,NA,0,-9628623.997062502,4361935.619635204
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4573835,-2624260.4160108976,3744506.095368433,NA,NA,15,NA,0,-9457555.858902669,4345666.212538673
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4720469,-2251513.195330215,3690397.6278502694,NA,NA,15,NA,0,-9056348.34005122,4225190.662238672
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4747241,-2948911.2211198793,3680377.5412728316,NA,NA,12,NA,0,-9961717.9449483,4287886.08184747
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,4954307,-1037078.7021447653,3604224.883284305,NA,NA,15,NA,0,-7811218.84413396,4033005.861573321
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5039960,-3303622.285961174,3572160.6062365044,NA,NA,30,326.2474365234375,0,-10594738.877314808,4174555.470866336
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5056966,-1832673.5763933188,3566148.554290042,NA,NA,15,NA,0,-8707033.358716011,4014073.2693964
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5137793,-2900814.805548178,3536088.294557729,NA,NA,34,188.11907958984375,0,-10033614.37722297,4061457.806398556
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5149253,-1674356.208469803,3532080.2599267536,NA,NA,15,NA,0,-8566963.50262197,3957317.740884303
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5170334,-2906826.857494641,3524064.1906648036,NA,NA,35,NA,0,-10052966.241877671,4044322.5982519267
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5170351,-2872758.563131353,3524064.1906648036,NA,NA,15,NA,0,-10006737.707739027,4040318.5134198633
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5311782,-2057123.5157279233,3471959.740462127,NA,NA,30,58.5308952331543,0,-9053819.479572535,3894845.384565725
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5371009,-2932879.082595979,3449915.5499917646,NA,NA,30,161.01792907714844,0,-10155607.390590344,3938537.5634918828
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5376433,-2932879.082595979,3447911.5326762768,NA,NA,35,NA,0,-10157383.129922904,3935626.6643515597
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5393156,-2029067.273311098,3441899.4807298146,NA,NA,30,69.38352966308594,0,-9050702.08374643,3851210.2290881723
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5403536,-2966947.376959267,3437891.446098839,NA,NA,35,NA,0,-10212839.336784326,3924966.7098502587
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5468643,-2928871.0479650036,3413843.2383129885,NA,NA,15,NA,0,-10181863.789801495,3885954.779861492
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5507020,-2109227.9659305997,3399815.117104576,NA,NA,30,835.87115478515625,0,-9181783.42538449,3797954.926981458
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5507021,-2107223.948615112,3399815.117104576,NA,NA,30,471.98614501953125,0,-9179484.784591246,3797830.2820700305
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5512444,-2109227.9659305997,3397811.0997890886,NA,NA,32,NA,0,-9183641.97815508,3795194.9003835837
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5512445,-2107223.948615112,3397811.0997890886,NA,NA,30,193.25955200195312,0,-9181343.485241147,3795070.441349696
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5528264,-3015043.792530968,3391799.0478426255,NA,NA,33,282.23297119140625,0,-10319023.007419178,3863903.7081916216
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5528265,-3013039.7752154805,3391799.0478426255,NA,NA,33,473.0929870605469,0,-10316242.091571266,3863674.7636457817
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5533687,-3017047.8098464557,3389795.030527138,NA,NA,35,NA,0,-10323504.495370282,3861252.5134773892
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5533688,-3015043.792530968,3389795.030527138,NA,NA,30,2417.9521484375,0,-10320722.500970041,3861023.6412446713
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5533689,-3013039.7752154805,3389795.030527138,NA,NA,30,2106.9560546875,0,-10317942.25767271,3860795.107332384
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5539112,-3015043.792530968,3387791.013211651,NA,NA,30,1225.0487060546875,0,-10322420.343002561,3858145.1846619453
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5539113,-3013039.7752154805,3387791.013211651,NA,NA,30,893.9207763671875,0,-10319640.77033422,3857917.060207784
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5545171,-1742492.7971963794,3385786.9958961634,NA,NA,30,121.8465805053711,0,-8783595.823316848,3758672.6089827227
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,5571677,-2972959.4289057297,3375766.9093187256,NA,NA,15,NA,0,-10274642.230477724,3836237.1867191195
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6060573,-1498002.6847068993,3195405.3509248467,NA,NA,13,62.07203674316406,0,-8687531.937665127,3495922.7377625187
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6076773,-1642291.9314220026,3189393.298978384,NA,NA,30,38.60459899902344,0,-8848148.03580215,3493430.75431384
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6190381,-2235481.0568063147,3147308.935353146,NA,NA,30,69.97767639160156,0,-9545973.946712507,3466579.2266779523
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6190382,-2233477.039490827,3147308.935353146,NA,NA,30,128.49615478515625,0,-9543653.338825477,3466466.4476178107
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6195806,-2233477.039490827,3145304.918037658,NA,NA,30,71.14155578613281,0,-9545270.454938356,3463844.2510596737
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6347627,-2335681.9225806915,3089192.433204007,NA,NA,30,30.302949905395508,0,-9708856.665075019,3396546.7632297613
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6396458,-2305621.6628483785,3071156.277364619,NA,NA,34,76.3789291381836,0,-9687685.72604026,3371487.4365958017
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6396459,-2303617.645532891,3071156.277364619,NA,NA,30,98.57415771484375,0,-9685347.282331921,3371375.6566451304
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6401882,-2305621.6628483785,3069152.2600491317,NA,NA,32,NA,0,-9689234.344683219,3368898.6742691747
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6401883,-2303617.645532891,3069152.2600491317,NA,NA,32,NA,0,-9686896.05570628,3368787.05030956
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,6916741,-3149312.9526686333,2878770.6150778155,NA,NA,35,NA,0,-10884883.66526022,3181339.4733275604
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7480798,-3227469.6279726475,2670352.814267111,NA,NA,15,NA,0,-11119353.391436953,2923945.9160258444
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7486222,-3227469.6279726475,2668348.7969516236,NA,NA,15,NA,0,-11120503.916920003,2921454.2864446915
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7584310,-2313637.7321103285,2632276.4852728476,NA,NA,35,NA,0,-10000168.631163064,2826080.1955667194
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7762822,-3275566.0435443483,2566143.913861759,NA,NA,10,22.473533630371094,0,-11243923.19891137,2798819.220646802
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7768246,-3275566.0435443483,2564139.896546271,NA,NA,10,23.580333709716797,0,-11245005.742548404,2796364.394271332
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7784518,-3275566.0435443483,2558127.8445998086,NA,NA,10,53.20769119262695,0,-11248246.82334603,2789004.5555978213
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7789943,-3273562.026228861,2556123.827284321,NA,NA,10,47.644859313964844,0,-11246549.452333624,2786411.883530316
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7811634,-3283582.112806299,2548107.758022371,NA,NA,30,25.894624710083008,0,-11264737.877623647,2777315.768112296
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,7898910,-2297605.5935864286,2516043.4809745704,NA,NA,30,40.17536926269531,0,-10050962.012930017,2687052.125867688
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,8419622,-2281573.455062528,2323657.8186877663,NA,NA,30,78.96448516845703,0,-10138163.611200862,2462132.9920870564
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,8425046,-2281573.455062528,2321653.801372279,NA,NA,30,57.919315338134766,0,-10139205.820902511,2459824.475325008
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,8430443,-2335681.9225806915,2319649.784056791,NA,NA,30,41.68772506713867,0,-10202187.032350894,2459351.173983342
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,8723405,-2203416.779758514,2211432.8490204643,NA,NA,35,NA,0,-10106202.37599707,2331306.14907341
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,9461268,-1804617.3339764932,1938886.4941141587,NA,NA,33,43.16187286376953,0,-9790945.779754905,2017346.1393815784
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,9526363,-1790589.2127680806,1914838.2863283078,NA,NA,30,20.40934944152832,0,-9785906.238143265,1990680.770842201
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,9531753,-1858725.801494657,1912834.2690128204,NA,NA,30,28.192689895629883,0,-9860422.720684562,1989792.848842219
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,9548028,-1852713.7495481945,1906822.2170663578,NA,NA,33,51.72549819946289,0,-9856397.83343405,1983081.1047380955
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,9553678,-1399805.83624801,1904818.1997508705,NA,NA,30,111.64219665527344,0,-9374949.978254069,1973304.9016479852
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,11854767,1231468.8989871312,1055114.8579841526,NA,NA,35,NA,0,-6975222.677999061,1072623.5194409722
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,11854771,1239484.9682490816,1055114.8579841526,NA,NA,33,61.10422134399414,0,-6966923.775668415,1072673.137834054
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15684870,2752518.0414421754,-359721.36675005127,NA,NA,30,26.28714942932129,0,-5419510.91186874,-368664.95957780664
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15690289,2742497.9548647376,-361725.38406553864,NA,NA,30,55.278297424316406,0,-5431211.273590786,-370669.30175200646
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15701180,2828670.6994307013,-365733.4186965134,NA,NA,34,20.206483840942383,0,-5328175.152314859,-375257.20842291164
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15793425,2902819.340103741,-399801.7130598016,NA,NA,30,132.1611328125,0,-5235565.609253675,-410753.635686007
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15874764,2860734.976478502,-429861.97279211506,NA,NA,33,100.53337860107422,0,-5283427.808170593,-441430.69660643034
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15896254,2447907.409488069,-437878.0420540655,NA,NA,30,57.882747650146484,0,-5766122.370240789,-447142.4048237272
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15918104,2756526.07607315,-445894.111316015,NA,NA,30,50.033531188964844,0,-5406410.96288334,-457232.75894289545
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15939826,2808630.5262758266,-453910.18057796545,NA,NA,34,20.132366180419922,0,-5343434.234421417,-465832.0817178467
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15956122,2856726.9418475274,-459922.2325244285,NA,NA,33,49.05520248413086,0,-5285005.952359977,-472361.95015914907
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15983448,3269554.5088379607,-469942.3191018654,NA,NA,30,108.558837890625,0,-4768642.661033654,-486067.34915640904
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,15988845,3215446.041319797,-471946.3364173537,NA,NA,14,20.743425369262695,0,-4838129.450181539,-487659.18987477245
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16005008,2997008.153931655,-477958.38836381584,NA,NA,13,28.692859649658203,0,-5111937.550701795,-492033.14597860735
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16021170,2776566.249228026,-483970.4403102789,NA,NA,30,20.11179542541504,0,-5378309.715279905,-496547.49607154547
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16032050,2840694.8033236265,-487978.47494125366,NA,NA,33,27.76032066345215,0,-5301076.036332811,-501151.0481334875
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16059358,3217450.058635285,-497998.5615186915,NA,NA,13,82.67070007324219,0,-4832340.386797185,-514694.05310120335
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16107855,2578168.5349947587,-516034.7173580788,NA,NA,30,66.7175064086914,0,-5607600.09096067,-528106.1970920581
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16156913,3063140.725342743,-534070.8731974671,NA,NA,30,77.2692642211914,0,-5022849.19034762,-550631.094067979
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16270895,3219454.0759507716,-576155.2368227057,NA,NA,30,132.3950958251953,0,-4819052.79174465,-595864.3489403302
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16276318,3217450.058635285,-578159.2541381931,NA,NA,30,296.3376770019531,0,-4821331.781096426,-597925.2430377225
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16276319,3219454.0759507716,-578159.2541381931,NA,NA,30,1131.943115234375,0,-4818757.145581181,-597947.2111897437
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16276320,3221458.09326626,-578159.2541381931,NA,NA,33,181.7174835205078,0,-4816181.515933499,-597969.2023943609
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16281158,2047103.9463905608,-580163.2714536805,NA,NA,30,36.08509063720703,0,-6196630.525922467,-590403.0065420952
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16281743,3219454.0759507716,-580163.2714536805,NA,NA,30,393.58599853515625,0,-4818460.452960745,-600030.1815473973
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16302856,2051111.9810215356,-588179.3407156309,NA,NA,30,99.24049377441406,0,-6191180.560885007,-598622.9304028734
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16302857,2053115.998337023,-588179.3407156309,NA,NA,30,125.82717895507812,0,-6188987.686538957,-598634.8587816248
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16303318,2976967.9807767794,-588179.3407156309,NA,NA,30,23.295106887817383,0,-5122078.339709149,-605820.2101013665
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16341276,2956927.8076219037,-602207.4619240435,NA,NA,30,46.36760330200195,0,-5144636.68549151,-620143.5650336798
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16368468,3101217.054337008,-612227.5485014813,NA,NA,30,61.077449798583984,0,-4963911.711907447,-632038.580416747
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16373948,3213442.0240043104,-614231.5658169687,NA,NA,30,41.903038024902344,0,-4820982.039233222,-635387.5152861386
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16406028,2283577.989618091,-626255.6697098939,NA,NA,30,142.74765014648438,0,-5928523.276863584,-639157.4725885807
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16406133,2493999.8077442823,-626255.6697098939,NA,NA,30,65.58183288574219,0,-5689850.468010456,-640775.8336245182
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16411452,2283577.989618091,-628259.6870253813,NA,NA,30,184.16856384277344,0,-5928231.958303912,-641214.008423197
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16427933,2702417.6085549863,-634271.7389718443,NA,NA,10,40.08491897583008,0,-5445998.831741954,-650842.461867315
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16433578,3145305.435277734,-636275.7562873317,NA,NA,13,34.94913864135742,0,-4904433.68837333,-657518.1106390465
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16503703,2369750.7341840547,-662327.9813886695,NA,NA,30,25.836408615112305,0,-5826059.494566549,-676870.3947060645
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16503963,2890795.2362108156,-662327.9813886695,NA,NA,10,23.408079147338867,0,-5216005.416149173,-681716.8680130126
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16514868,3005024.2231936045,-666336.0160196451,NA,NA,30,27.654245376586914,0,-5075271.252143477,-687128.5293011502
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16520012,2443899.374857094,-668340.0333351325,NA,NA,30,37.263397216796875,0,-5740815.0043265335,-683668.5407180868
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16536117,2109228.483170674,-674352.0852815947,NA,NA,30,19.93022346496582,0,-6114968.846128572,-687245.3426448749
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16541534,2095200.3619622616,-676356.102597083,NA,NA,30,18.829151153564453,0,-6130095.269995262,-689201.2687117463
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16552856,3045104.569503356,-680364.1372280577,NA,NA,33,51.46539306640625,0,-5023117.565736568,-702161.6559425892
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16563504,2644301.1064058477,-684372.1718590325,NA,NA,30,109.11476135253906,0,-5506436.148350928,-702013.1341603326
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16574269,2477967.6692203823,-688380.2064900082,NA,NA,30,46.66005325317383,0,-5698619.238065509,-704603.645665447
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16585206,2656325.210298773,-692388.2411209829,NA,NA,30,157.3027801513672,0,-5491007.346912271,-710409.8239521598
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16590504,2403819.028547343,-694392.2584364703,NA,NA,30,26.44745445251465,0,-5782318.288824991,-710146.3875644959
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16601299,2297606.1108265035,-698400.293067445,NA,NA,30,60.74829864501953,0,-5901691.333256294,-713378.1350873483
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16601466,2632277.0025129225,-698400.293067445,NA,NA,30,32.910621643066406,0,-5518196.060728804,-716383.6516798306
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16606915,2682377.4354001116,-700404.3103829334,NA,NA,30,28.383214950561523,0,-5459019.890500648,-718953.3573876534
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16617434,2023055.7386047104,-704412.3450139081,NA,NA,30,69.728912353515625,0,-6204740.428090521,-717463.3048093944
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16617708,2572156.4830482965,-704412.3450139081,NA,NA,30,23.78246307373047,0,-5587274.185147935,-722008.1203395423
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16632679,-35070.044400994666,-710424.3969603712,NA,NA,30,180.9769744873047,0,-8321978.575992049,-716789.4523670865
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16638102,-37074.06171648204,-712428.4142758586,NA,NA,32,NA,0,-8323683.620743528,-718825.2167129344
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16638103,-35070.044400994666,-712428.4142758586,NA,NA,30,343.5034484863281,0,-8321679.260173612,-718824.9857700417
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16638104,-33066.02708550729,-712428.4142758586,NA,NA,30,137.30148315429688,0,-8319674.903319424,-718824.7676580852
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16644131,1175356.41415348,-714432.4315913459,NA,NA,30,48.808284759521484,0,-7099402.966748319,-723106.9221946732
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16644132,1177360.4314689673,-714432.4315913459,NA,NA,30,23.189590454101562,0,-7097340.189706656,-723114.7190342048
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16650110,2287586.0242490657,-716436.4489068333,NA,NA,30,97.08133697509766,0,-5909974.947264189,-731847.7386380483
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16655952,3125265.2621228583,-718440.4662223207,NA,NA,35,NA,0,-4915714.015341117,-742775.5919830613
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16660879,2129268.65632555,-720444.4835378081,NA,NA,30,73.30889892578125,0,-6085498.766442677,-734698.9395374157
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16682711,2401815.0112318555,-728460.5527997585,NA,NA,30,53.07843780517578,0,-5778909.771268874,-745223.5779301348
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16687993,2117244.5524326246,-730464.5701152459,NA,NA,30,98.92833709716797,0,-6097094.21273979,-744899.0767166985
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16688873,3880779.79006166,-730464.5701152459,NA,NA,30,78.271820068359375,0,-3873720.83646698,-767710.123610658
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16709681,2101212.4139087247,-738480.6393771963,NA,NA,33,23.595531463623047,0,-6113406.962206446,-753010.2010753821
2019-08-17T21:45:45Z,2019-08-17T22:00:00Z,16720653,2349710.561029179,-742488.6740081711,NA,NA,30,22.073060989379883,0,-5835568.943397397,-759210.3091069007
