scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,594340,824653.383943161,5215454.804936288,NA,NA,33,206.34658813476562,0,-2312051.446557321,7449525.239808016
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,7386963,4381784.118933545,2706425.1259458866,NA,NA,30,133.7915802001953,0,-1533808.3442688084,3114446.6569979014
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,8007386,-2305621.6628483785,2475963.1346648196,NA,NA,30,27.78516960144043,0,-10083062.958834294,2640148.7710924568
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9249941,-1385777.7150395974,2017043.1694181724,NA,NA,30,18.883146286010742,0,-9311640.885915045,2096153.5807012306
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9314680,-2085179.7581447489,1992994.961632322,NA,NA,35,NA,0,-10074744.485806776,2083109.097779099
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9341797,-2091191.8100912115,1982974.8750548842,NA,NA,15,NA,0,-10085743.971044088,2072148.934749831
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9341798,-2089187.792775724,1982974.8750548842,NA,NA,15,NA,0,-10083519.598780503,2072101.2422025774
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9347219,-2095199.8447221867,1980970.8577393969,NA,NA,15,NA,0,-10091056.212219,2070024.8126734826
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9347222,-2089187.792775724,1980970.8577393969,NA,NA,15,NA,0,-10084381.882627519,2069881.757044061
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9347223,-2087183.7754602367,1980970.8577393969,NA,NA,35,NA,0,-10082158.037436446,2069834.1870545743
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9352641,-2099207.879353162,1978966.8404239095,NA,NA,15,NA,0,-10096369.027847774,2067901.0790081148
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9352642,-2097203.862037674,1978966.8404239095,NA,NA,15,NA,0,-10094142.911615228,2067853.2859346573
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9352643,-2095199.8447221867,1978966.8404239095,NA,NA,15,NA,0,-10091917.263418347,2067805.5505273065
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9352644,-2093195.8274066993,1978966.8404239095,NA,NA,15,NA,0,-10089692.08251339,2067757.8727443395
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9358068,-2093195.8274066993,1976962.8231084216,NA,NA,15,NA,0,-10090552.149657734,2065539.093164936
2019-08-13T05:25:42Z,2019-08-13T05:00:00Z,9368915,-2095199.8447221867,1972954.788477447,NA,NA,15,NA,0,-10094494.14339872,2061150.2668510624
