scan_center,rounded_datetime,cellindex,x,y,Area,Temp,Mask,Power,DQF,sinu_x,sinu_y
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,9526363,-1790589.2127680806,1914838.2863283078,NA,NA,33,29.065195083618164,0,-9785906.238143265,1990680.770842201
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,9531753,-1858725.801494657,1912834.2690128204,NA,NA,30,26.562654495239258,0,-9860422.720684562,1989792.848842219
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,9548028,-1852713.7495481945,1906822.2170663578,NA,NA,30,43.752716064453125,0,-9856397.83343405,1983081.1047380955
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,11236076,520042.7519890545,1283572.8319497327,NA,NA,32,NA,0,-7642442.912678552,1305854.3407751636
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,11757158,1277561.2972433446,1091187.1696629282,NA,NA,32,NA,0,-6918849.824000376,1110181.715569686
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,11827655,1247501.037511032,1065134.9445615904,NA,NA,30,36.1741828918457,0,-6956264.758934754,1083067.4356297941
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,11854770,1237480.9509335943,1055114.8579841526,NA,NA,30,165.07559204101562,0,-6968998.83616113,1072660.7008329139
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,11854771,1239484.9682490816,1055114.8579841526,NA,NA,30,208.7087860107422,0,-6966923.775668415,1072673.137834054
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,11930655,1135276.0678437296,1027058.6155673275,NA,NA,30,17.943714141845703,0,-7080982.689985587,1043133.8040481852
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,12136842,1285577.366505295,950905.9575788006,NA,NA,30,18.580663681030273,0,-6942299.336785849,965617.3653460034
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15455396,-586174.8061600681,-275552.63949957397,NA,NA,30,20.11380386352539,0,-8918680.705150656,-277447.18968677043
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15455397,-584170.7888445808,-275552.63949957397,NA,NA,30,22.650306701660156,0,-8916665.015029704,-277445.7513443641
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15500443,2730473.8509718124,-291584.77802347485,NA,NA,10,23.209135055541992,0,-5450923.678239616,-298645.9116175073
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15544129,3319654.9417251498,-307616.9165473748,NA,NA,13,38.874637603759766,0,-4719701.562542467,-318174.3410366561
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15674271,3251518.3529985733,-355713.3321190756,NA,NA,30,28.984638214111328,0,-4804020.732959424,-367537.589649174
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15891225,3239494.249105647,-435874.0247385772,NA,NA,30,97.89088439941406,0,-4811411.227989424,-450474.992238499
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15950676,2812638.5609068014,-457918.2152089402,NA,NA,34,39.380828857421875,0,-5338194.383618901,-469985.68430539244
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15988637,2798610.439698389,-471946.3364173537,NA,NA,30,87.56346893310547,0,-5353396.155684574,-484327.9992611023
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,15988638,2800614.457013876,-471946.3364173537,NA,NA,30,344.81756591796875,0,-5351000.954608434,-484342.35051630886
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16156781,2798610.439698389,-534070.8731974671,NA,NA,30,108.18515014648438,0,-5345831.701566818,-548327.9619661036
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16238102,2720453.7643943746,-564131.1329297805,NA,NA,10,82.4169921875,0,-5434794.083205098,-578670.0859515722
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16303351,3043100.5521878693,-588179.3407156309,NA,NA,30,40.54067611694336,0,-5040238.619053643,-606482.2320007739
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16449422,2287586.0242490657,-642287.8082337948,NA,NA,30,27.589441299438477,0,-5921672.658633815,-655642.6928083716
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16460658,3065144.7426582314,-646295.8428647695,NA,NA,30,120.55880737304688,0,-5003761.291655037,-667006.7916494268
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16460659,3067148.7599737197,-646295.8428647695,NA,NA,30,111.83380126953125,0,-5001254.957049223,-667029.559272116
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16466082,3065144.7426582314,-648299.8601802569,NA,NA,30,69.366302490234375,0,-5003435.823726671,-669087.7971218784
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16466083,3067148.7599737197,-648299.8601802569,NA,NA,30,67.69812774658203,0,-5000929.404728046,-669110.6379966431
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16482355,3067148.7599737197,-654311.91212672,NA,NA,30,31.7253360748291,0,-4999946.55698835,-675354.5948158121
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16509364,2844702.837954602,-664331.9987041568,NA,NA,30,93.0570068359375,0,-5271477.90502169,-683306.7759176604
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16518689,-207415.5335329231,-668340.0333351325,NA,NA,10,17.3140926361084,0,-8500462.40435175,-674131.919801673
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16520313,3047108.586818844,-668340.0333351325,NA,NA,30,60.61895751953125,0,-5022650.285642623,-689693.4368534689
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16536108,2091192.3273312869,-674352.0852815947,NA,NA,30,27.527048110961914,0,-6134811.54792334,-687118.1908198112
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16536110,2095200.3619622616,-674352.0852815947,NA,NA,10,45.52940368652344,0,-6130405.07825983,-687146.3308744851
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16574581,3103221.0716524944,-688380.2064900082,NA,NA,15,NA,0,-4948901.432371855,-711199.8754282823
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16585195,2634281.01982841,-692388.2411209829,NA,NA,35,NA,0,-5516851.421603978,-710193.9467911542
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16590530,2455923.4787500193,-694392.2584364703,NA,NA,30,108.9298095703125,0,-5722892.893838446,-710602.3017762366
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16607089,3031076.448294943,-700404.3103829334,NA,NA,30,110.04076385498047,0,-5037124.635629369,-722820.2445177529
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16607090,3033080.4656104315,-700404.3103829334,NA,NA,30,76.69109344482422,0,-5034630.798663392,-722844.5634651673
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16617957,3071156.7946046945,-704412.3450139081,NA,NA,10,68.8018569946289,0,-4986373.795719573,-727480.8123176238
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16634244,3101217.054337008,-710424.3969603712,NA,NA,15,NA,0,-4947531.403684392,-734116.6250273269
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16710216,3173361.677694559,-738480.6393771963,NA,NA,35,NA,0,-4850840.7156791175,-764315.842868177
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16721090,3225466.1278972346,-742488.6740081711,NA,NA,15,NA,0,-4783178.12883214,-769231.6962914362
2019-08-12T12:55:42Z,2019-08-12T13:00:00Z,16742166,1982975.3922949592,-750504.7432701215,NA,NA,10,23.360790252685547,0,-6240812.642387015,-764465.6238144244
